Unnamed: 0,governorate,city_area,hotel_name,star_rating,latitude,longitude,num_reviews,avg_review_score,source,amenities,image_url,clean_price,reviews_bucket,property_type,accommodation_type,double_clean_price,single_RO,single_BB,single_HB,single_FB,single_AI,double_RO,double_BB,double_HB,double_FB,double_AI,single_RO_str,double_RO_str,single_BB_str,double_BB_str,single_HB_str,double_HB_str,single_FB_str,double_FB_str,single_AI_str,double_AI_str,score_review,score_reviews_count,score_price,best_value_score,single_FB_PriceUSD,double_FB_PriceUSD,single_FB_USD,double_FB_USD,core_score,comfort_score,leisure_score,amenity_score_0_1,price_usd,type_norm,median_price_usd,comp_stars,comp_type,comp_facilities,comp_price_lux,score,normalized_type,review_norm,amenities_norm,comfort_norm,leisure_norm,review_count_conf,base_quality_score,quality_score,price_usd_final,price_log,price_norm,type_luxury_score,type_business_score,type_economic_score,luxury_score,business_score,value_score_raw,value_score,economic_score,cluster_id,cluster_segment,premium_final_score,business_final_score,economic_final_score,market_segment,segment_confidence_rule,pca_1,pca_2,segment_confidence_cluster,segment_confidence,address
190,South Sinai - Sharm El Sheikh,"Sharks Bay, Sharm El Sheikh (Sharks Bay)",Four Seasons Resort Sharm El Sheikh,5,27.95743425,34.39116195,1221.0,9.1,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/241890691.webp?k=d6963d9e2b18bbd5ca6e22560e712e683b80ca4d70c03f33988b8cc2f9b05d71&o=,17064,Very High,Resort,Resort,17860,15529,17233,19501,22817,23612,16771,17409,21702,21934,26283,"EGP 15,529","EGP 16,771","EGP 17,233","EGP 17,409","EGP 19,501","EGP 21,702","EGP 22,817","EGP 21,934","EGP 23,612","EGP 26,283",0.844827586,0.093853373,0.522365707,0.538919853,486.3994884,467.5762098,485.4680851,466.6808511,1.0,0.666666667,1.0,0.9,476.0744681,resort,175.7234043,1.0,1.0,0.8833,1.0,9.71,resort,0.91,0.9,0.666666667,1.0,1.0,0.8683333334,0.88150000006,476.0744681,6.167672596313318,0.828944409389173,1.0,0.3,0.0,0.8982277743289172,0.5931138872294587,0.1429226318833639,0.3678163728882094,0.2510968486390387,1,Premium,1.0,0.4638299438543943,0.2418929812108309,Premium,0.5361700561456058,-2.5108124414864146,0.4665075170484919,0.5964234450369246,0.5662967505912652,"Four Seasons Sharm, شارع الشيخ زايد, النبق, خليج القرش, شرم الشيخ, جنوب سيناء, 46628, مصر"
191,South Sinai - Sharm El Sheikh,"El Hadaba, Sharm El Sheikh (El Hadaba)",Xperience Hill-Top Beach Resort,5,27.85901608,34.31634254,839.0,9.1,Booking,ac; parking; restaurant; shuttle; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/94215966.webp?k=8a557d55637f01fa9655b33bbaa4d9235a027225bf083bf813efdeafaa66949a&o=,1915,Very High,Resort,Resort,2690,1701,1917,2156,2346,2772,2507,2697,3261,3355,3750,"EGP 1,701","EGP 2,507","EGP 1,917","EGP 2,697","EGP 2,156","EGP 3,261","EGP 2,346","EGP 3,355","EGP 2,772","EGP 3,750",0.844827586,0.064466497,0.950436576,0.637121507,50.01065871,71.51993178,49.91489362,71.38297872,1.0,0.666666667,0.0,0.7,60.64893617,resort,175.7234043,1.0,1.0,0.2333,0.0,6.58,resort,0.91,0.7,0.666666667,0.0,0.9746187420050184,0.7283333334,0.7529618742605019,60.64893617,4.121455973500397,0.340069814495903,1.0,0.3,0.0,0.5433403148395904,0.6446701574847951,0.1826931742330376,0.6290108252434534,0.5274360133620782,2,Business,0.7597709237531507,0.6479967514554823,0.4272973856077921,Premium,0.1117741722976684,-0.0993389434735227,0.1138056524242025,0.2796029493602526,0.1956885608289605,"Kiroseiz Beach Club, شارع الفنار, هضبه ام السيد, Tower, شرم الشيخ, رأس أم سد, جنوب سيناء, 46619, مصر"
192,South Sinai - Sharm El Sheikh,"El Hadaba, Sharm El Sheikh (El Hadaba)",Royal Monte-Carlo Sharm Resort & SPA,3,,,14.0,9.1,Booking,ac; restaurant,https://cf.bstatic.com/xdata/images/hotel/square240/600641233.webp?k=40a8e1d50f48960276be8317f039730afcc592e89e21231c9f596dfa2ea21621&o=,19410,Low,Resort,Resort,19989,16659,19530,22358,24425,26354,18633,19940,23317,25469,29297,"EGP 16,659","EGP 18,633","EGP 19,530","EGP 19,940","EGP 22,358","EGP 23,317","EGP 24,425","EGP 25,469","EGP 26,354","EGP 29,297",0.844827586,0.001000077,0.456073921,0.494490917,520.6778938,542.9332765,519.6808511,541.893617,0.333333333,0.333333333,0.0,0.2667,530.787234,resort,118.0851064,0.5,1.0,0.1167,1.0,5.79,resort,0.91,0.2667,0.333333333,0.0,0.3919737040327585,0.5750066666,0.5567033703432759,530.787234,6.276243473255652,0.8548837663910847,1.0,0.3,0.0,0.4168310432491084,0.5250815215595541,0.0887000914982827,0.0117079090742232,0.1887913519320888,2,Business,0.7757525205562139,0.5456687159338237,0.132661872174423,Premium,0.2300838046223902,-1.3442863923510495,-3.945423913114997,0.0243024120703885,0.1271931083463893,
193,South Sinai - Sharm El Sheikh,"El Hadaba, Sharm El Sheikh (El Hadaba)",Reef Oasis Beach Aqua Park Resort,5,27.85285254,34.31074323,4328.0,9.0,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa,https://cf.bstatic.com/xdata/images/hotel/square240/599853930.webp?k=e5fed47c92f1908f1ade5198f7afb15e15f82cd60979cc88843fd8488c89cb1c&o=,13030,Very High,Resort,Resort,13732,11539,13201,15097,16743,18180,12133,13463,16651,18180,18128,"EGP 11,539","EGP 12,133","EGP 13,201","EGP 13,463","EGP 15,097","EGP 16,651","EGP 16,743","EGP 18,180","EGP 18,180","EGP 18,128",0.827586207,0.332871759,0.63635593,0.631364303,356.9175016,387.5506289,356.2340426,386.8085106,0.666666667,0.666666667,1.0,0.7333,371.5212766,resort,175.7234043,1.0,1.0,0.8833,1.0,9.71,resort,0.9,0.7333,0.666666667,1.0,1.0,0.8299933333999999,0.8469940000599999,371.5212766,5.920294154577683,0.7698416564643211,1.0,0.3,0.0,0.845641499036432,0.568154749583216,0.1430662021084016,0.3687592754509541,0.2597968151209697,1,Premium,1.0,0.4502047515488221,0.248499628176489,Premium,0.5497952484511779,-2.206369505425807,-0.0594368895766238,0.6329122960764955,0.5913537722638367,"Jewelry Shop Silver & goold & Pandora . Ibrahim Allam, شارع الفنار, هضبه ام السيد, Tower, شرم الشيخ, رأس أم سد, جنوب سيناء, 46619, مصر"
194,South Sinai - Sharm El Sheikh,"Sharks Bay, Sharm El Sheikh (Sharks Bay)",Pickalbatros Golf Beach Resort - All Inclusive,5,27.93836062,34.37906921,2101.0,9.0,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/463050739.webp?k=578cc71c0776bf5bea107fb464a01ad798dc37a08948f12c234dbb04d5904625&o=,7105,Very High,Resort,Resort,7822,6511,7291,8634,8755,9281,6836,7654,9114,9915,11340,"EGP 6,511","EGP 6,836","EGP 7,291","EGP 7,654","EGP 8,634","EGP 9,114","EGP 8,755","EGP 9,915","EGP 9,281","EGP 11,340",0.827586207,0.161550889,0.803780836,0.621824269,186.63398,211.3621829,186.2765957,210.9574468,1.0,0.666666667,1.0,0.9,198.6170213,resort,175.7234043,1.0,1.0,0.8833,0.651,9.18,resort,0.9,0.9,0.666666667,1.0,1.0,0.8633333334,0.87700000006,198.6170213,5.296400637295591,0.6207832981666885,1.0,0.3,0.0,0.8774116632066687,0.5807058316683344,0.1655841504671004,0.5166467027332289,0.3443696863292924,1,Premium,1.0,0.4585748827411671,0.3216056234305789,Premium,0.5414251172588329,-1.9092454992248968,0.8257318723915446,0.7113204153728535,0.6263727663158432,"Golf & Resort, طريق السلام, خليج نعمه, خليج نعامة, شرم الشيخ, رأس أم سد, جنوب سيناء, 46911, مصر"
195,South Sinai - Sharm El Sheikh,"Garden Bay, Sharm El Sheikh (Garden Bay)",Reef Oasis Blue Bay Resort & Spa,5,27.92050182,34.36158657,1936.0,9.0,Booking,ac; bar; gym; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/599236642.webp?k=63258338b834a7426f92002f29acf1e15f20a30f21db7d2279d2b35073669c27&o=,5325,Very High,Resort,Resort,6097,4666,5355,6000,6786,7558,5579,6141,7108,8086,8501,"EGP 4,666","EGP 5,579","EGP 5,355","EGP 6,141","EGP 6,000","EGP 7,108","EGP 6,786","EGP 8,086","EGP 7,558","EGP 8,501",0.827586207,0.148857604,0.854078951,0.630590812,144.6599872,172.3726284,144.3829787,172.0425532,0.666666667,0.666666667,1.0,0.7333,158.212766,resort,175.7234043,1.0,1.0,0.8833,0.3706,8.76,resort,0.9,0.7333,0.666666667,1.0,1.0,0.8299933333999999,0.8469940000599999,158.212766,5.070241458637573,0.5667501740022282,1.0,0.3,0.0,0.8253323507902228,0.5580001754601114,0.1670520047160823,0.5262868877558321,0.3555497759200955,1,Premium,1.0,0.4463460133820423,0.3303993194951466,Premium,0.5536539866179577,-1.601467924399346,0.3440905141816364,0.7237541597479649,0.6387040731829613,"Reef Oasis Blue Bay, طريق السلام, خليج نعمه, خليج نعامة, شرم الشيخ, رأس أم سد, جنوب سيناء, 46911, مصر"
196,South Sinai - Sharm El Sheikh,"Nabq Bay, Sharm El Sheikh (Nabq Bay)",Rixos Premium Seagate,5,28.037917,34.43187475,1458.0,9.0,Booking,ac; bar; family_rooms; gym; parking; pool; restaurant; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/684815305.webp?k=0964faf8e7b34f29de1c06aee5af8700a685469d704df1320807e2f93cccf9bb&o=,17277,Very High,Other,Resort,18071,15263,17558,19590,20927,24976,17130,18216,20536,23518,24667,"EGP 15,263","EGP 17,130","EGP 17,558","EGP 18,216","EGP 19,590","EGP 20,536","EGP 20,927","EGP 23,518","EGP 24,976","EGP 24,667",0.827586207,0.112085545,0.516346887,0.535126178,446.1095715,501.3429972,445.2553191,500.3829787,1.0,0.666666667,1.0,0.9,472.8191489,resort,175.7234043,1.0,1.0,0.8833,1.0,9.71,resort,0.9,0.9,0.666666667,1.0,1.0,0.8633333334,0.87700000006,472.8191489,6.16082570648419,0.8273085755022934,1.0,0.3,0.0,0.8980641909402293,0.5910320955351147,0.1423510486811806,0.3640624798646472,0.2496601528581678,1,Premium,1.0,0.4624988630105435,0.240549997319018,Premium,0.5375011369894565,-2.510124631649785,0.4354923612499753,0.5974489424080718,0.5674750396987641,"Asian, طريق السلام, النبق, خليج نبق, جنوب سيناء, 46921, مصر"
197,South Sinai - Sharm El Sheikh,"El Hadaba, Sharm El Sheikh (El Hadaba)",Pickalbatros Aqua Park Sharm El Sheikh- All inclusive,5,27.85870094,34.3123515,4418.0,8.9,Booking,ac; bar; family_rooms; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/99208442.webp?k=77e5e1d33db8cb4fd717f8208c649d7b93c96850fb553bc75be119860bd0b332&o=,8733,Very High,Other,Resort,9420,7856,8832,10275,10802,12784,8654,9177,10765,12513,12674,"EGP 7,856","EGP 8,654","EGP 8,832","EGP 9,177","EGP 10,275","EGP 10,765","EGP 10,802","EGP 12,513","EGP 12,784","EGP 12,674",0.810344828,0.339795369,0.757777841,0.656038243,230.2707312,266.7448305,229.8297872,266.2340426,1.0,1.0,1.0,1.0,248.0319149,resort,175.7234043,1.0,1.0,1.0,0.925,9.89,resort,0.89,1.0,1.0,1.0,1.0,0.945,0.9505,248.0319149,5.517581060540498,0.6736269162893538,1.0,0.3,0.0,0.9673626916289356,0.6866813458144677,0.17226751896725,0.5605399632257949,0.3565136038711575,1,Premium,1.0,0.5409989114094977,0.3338388719582316,Premium,0.4590010885905022,-2.108979542383182,2.1539643627549445,0.4223618134275311,0.4406814510090167,"Alf Leila Wa Leila, شارع الفنار, هضبه ام السيد, Tower, شرم الشيخ, رأس أم سد, جنوب سيناء, 46619, مصر"
198,South Sinai - Sharm El Sheikh,"Naama Bay, Sharm El Sheikh",Movenpick Resort Sharm El Sheikh,5,27.91424011,34.34154779,985.0,8.9,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/752051991.webp?k=165778c4bc910ac0ae8d168c971b6e09b8569f144f611ed458447c140b890a9b&o=,7768,Very High,Resort,Resort,8441,7224,7859,8975,10009,10659,7881,8329,10159,11008,11839,"EGP 7,224","EGP 7,881","EGP 7,859","EGP 8,329","EGP 8,975","EGP 10,159","EGP 10,009","EGP 11,008","EGP 10,659","EGP 11,839",0.810344828,0.075698131,0.785046201,0.583626162,213.36602,234.662119,212.9574468,234.212766,1.0,0.666666667,1.0,0.9,223.5851064,resort,175.7234043,1.0,1.0,0.8833,0.797,9.4,resort,0.89,0.9,0.666666667,1.0,0.9978145953656092,0.8583333334,0.8722814595965609,223.5851064,5.4142547284404445,0.6489405667679721,1.0,0.3,0.0,0.8802273900667972,0.5801136950983986,0.1611083156125937,0.4872514980267735,0.3279780569154324,1,Premium,1.0,0.4577836459889787,0.3074803614030758,Premium,0.5422163540110212,-2.001755300699961,0.7279882030050568,0.7230008570574071,0.6326086055342142,"Mövenpick Resort Sharm el Sheikh, طريق السلام, خليج نعمه, خليج نعامة, شرم الشيخ, رأس أم سد, جنوب سيناء, 46619, مصر"
199,South Sinai - Sharm El Sheikh,Sharm El Sheikh,"Blend in Nature Eco Camp Beachfront Stay in Ras Mohamed, Sharm El Sheikh",4,27.7899175,34.21794068,23.0,8.9,Booking,ac; family_rooms; parking; shuttle,https://cf.bstatic.com/xdata/images/hotel/square240/723903928.webp?k=e528b2f8dba1c7a370f52740715eca29008af451c518972a0a0e5c31672c5a81&o=,3413,Low,Camp / Lodge,Camp / Lodge,3931,2932,3498,3883,4582,4741,3461,3863,4420,4896,5624,"EGP 2,932","EGP 3,461","EGP 3,498","EGP 3,863","EGP 3,883","EGP 4,420","EGP 4,582","EGP 4,896","EGP 4,741","EGP 5,624",0.810344828,0.001692438,0.908107039,0.592189664,97.67640162,104.3700703,97.4893617,104.1702128,0.666666667,0.666666667,0.0,0.5333,100.8297872,camp / lodge,100.8297872,0.75,0.6,0.2333,0.5,5.53,camp,0.89,0.5333,0.666666667,0.0,0.4600038547992793,0.6849933334,0.6624943855399279,100.8297872,4.623302666423951,0.4599691917007771,0.15,0.05,0.9,0.3386542525600777,0.5641611263450389,0.1432946171470007,0.3702593993464755,0.6288463899851038,0,Economic,0.0,0.2015472209759061,0.667205763762892,Economic,0.4656585427869858,3.270834651299342,-1.114622989587561,0.498205610529243,0.4819320766581144,"Marsa Bareika, طريق شرم الشيخ, راس محمد, شرم الشيخ, رأس أم سد, جنوب سيناء, مصر"
200,South Sinai - Sharm El Sheikh,"Sharks Bay, Sharm El Sheikh (Sharks Bay)",V Hotel Sharm El Shiekh,5,27.9491147,34.3841022,6571.0,8.8,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa,https://cf.bstatic.com/xdata/images/hotel/square240/581507308.webp?k=33a2f281f76c618432c704cd3431d6d202e975471e5ebd31c7ef22d4463dd0bc&o=,8270,Very High,Hotel,Hotel,9035,7183,8291,10201,10832,12085,8528,9236,11019,11911,12947,"EGP 7,183","EGP 8,528","EGP 8,291","EGP 9,236","EGP 10,201","EGP 11,019","EGP 10,832","EGP 11,911","EGP 12,085","EGP 12,947",0.793103448,0.505423494,0.770861002,0.70123885,230.9102537,253.9117459,230.4680851,253.4255319,0.666666667,0.666666667,1.0,0.7333,241.9468085,hotel,117.2074468,1.0,0.85,0.8833,1.0,9.41,hotel,0.8800000000000001,0.7333,0.666666667,1.0,1.0,0.8199933334,0.83799400006,241.9468085,5.492842524317799,0.6677164756550193,0.65,1.0,0.25,0.7654289809555019,0.734048490542751,0.152561082235664,0.4311172386191209,0.3636471383916884,1,Premium,0.7592284176264142,0.7861643731134454,0.352432543207199,Business,0.0269359554870312,-0.6743396000615685,0.505704617396288,0.1694745441486665,0.0982052498178489,"Pyramisa Beach Resort Sharm El Sheikh, شارع الشيخ زايد, النبق, خليج القرش, شرم الشيخ, جنوب سيناء, 46628, مصر"
201,South Sinai - Sharm El Sheikh,"El Hadaba, Sharm El Sheikh (El Hadaba)",The Grand Hotel Sharm El Sheikh,5,27.87190934,34.31843903,2925.0,8.8,Booking,ac; family_rooms; parking; pool; restaurant; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/683483913.webp?k=ec9ac1f90057f216b52b876f62f077c0b1bedd6d1772062be04fc65a083e194d&o=,6817,Very High,Hotel,Hotel,7564,6244,6896,8388,8436,9529,6626,7749,9131,9713,10001,"EGP 6,244","EGP 6,626","EGP 6,896","EGP 7,749","EGP 8,388","EGP 9,131","EGP 8,436","EGP 9,713","EGP 9,529","EGP 10,001",0.793103448,0.22494038,0.811918958,0.627358405,179.8337242,207.0560648,179.4893617,206.6595745,1.0,0.666666667,0.25,0.75,193.0744681,hotel,117.2074468,1.0,0.85,0.3958,1.0,8.19,hotel,0.8800000000000001,0.75,0.666666667,0.25,1.0,0.7483333334000001,0.7735000000600001,193.0744681,5.268241941594957,0.6140557255334226,0.65,1.0,0.25,0.5772389059433423,0.8083694530366712,0.1468231733916577,0.39343331806814,0.4297405162231645,2,Business,0.5627903710994199,1.0,0.3717251545071627,Business,0.4372096289005801,0.0094748420955728,0.1545645910678822,0.4111910525376721,0.4242003407191261,"The Grand Hotel Sharm, شارع الفنار, هضبه ام السيد, Tower, شرم الشيخ, رأس أم سد, جنوب سيناء, 46619, مصر"
202,South Sinai - Sharm El Sheikh,"Sharks Bay, Sharm El Sheikh (Sharks Bay)",DoubleTree by Hilton Sharks Bay Resort,5,27.96619514,34.40015137,2119.0,8.8,Booking,ac; bar; gym; parking; pool; restaurant,https://cf.bstatic.com/xdata/images/hotel/square240/666206480.webp?k=2bc73be95f59ce2512bbf8bf07c35796f3ad44502b1a22d4b56f96a75224d28b&o=,6285,Very High,Resort,Resort,7073,5481,6469,7811,7579,9057,6328,7056,8717,9068,9733,"EGP 5,481","EGP 6,328","EGP 6,469","EGP 7,056","EGP 7,811","EGP 8,717","EGP 7,579","EGP 9,068","EGP 9,057","EGP 9,733",0.793103448,0.16293561,0.826951878,0.612515204,161.5646984,193.3063313,161.2553191,192.9361702,0.666666667,0.333333333,0.75,0.5833,177.0957447,resort,175.7234043,1.0,1.0,0.6042,0.5096,8.27,resort,0.8800000000000001,0.5833,0.333333333,0.75,1.0,0.6983266666000001,0.7284939999400001,177.0957447,5.182321297253301,0.5935278792989644,1.0,0.3,0.0,0.6668434545398965,0.4690057272049483,0.140572912823084,0.3523845093309472,0.3024784024000386,1,Premium,1.0,0.3849747896306804,0.2702500464702698,Premium,0.6150252103693197,-1.4577826158249243,-1.6363356541908374,0.3398413466248161,0.4774332784970679,"DoubleTree by Hilton Sharm El Sheikh - Sharks Bay Resort, شارع مدريد, النبق, رأس نصراني, شرم الشيخ, جنوب سيناء, 46628, مصر"
203,South Sinai - Sharm El Sheikh,"El Hadaba, Sharm El Sheikh (El Hadaba)",JAZ Fanara Residence,5,27.85431132,34.31236267,214.0,8.8,Booking,ac; bar; family_rooms; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/320451819.webp?k=b54f1e27c901d61b20ad3f24f1b764bcb0b6e3be20585f2bac1775ee9651c158&o=,8774,High,Other,Resort,9517,8270,8606,10475,11734,11466,9019,9295,11182,11480,13780,"EGP 8,270","EGP 9,019","EGP 8,606","EGP 9,295","EGP 10,475","EGP 11,182","EGP 11,734","EGP 11,480","EGP 11,466","EGP 13,780",0.793103448,0.016385876,0.756619288,0.550967137,250.1385632,244.7239395,249.6595745,244.2553191,1.0,1.0,0.75,0.95,246.9574468,resort,175.7234043,1.0,1.0,0.8375,0.9196,9.47,resort,0.8800000000000001,0.95,1.0,0.75,0.777367007468166,0.905,0.8922367007468166,246.9574468,5.513257145958638,0.6725938624249718,1.0,0.3,0.0,0.8907593862424973,0.7036296931212487,0.1618347697423925,0.4920225113794634,0.3519127765724995,1,Premium,1.0,0.5604476874756925,0.3165700067355121,Premium,0.4395523125243075,-1.9083142892785905,1.615909145376316,0.4398966894245095,0.4397245009744085,"Iberotel Club Fanara, شارع الفنار, هضبه ام السيد, هضبة, شرم الشيخ, رأس أم سد, جنوب سيناء, 46619, مصر"
204,South Sinai - Sharm El Sheikh,"Naama Bay, Sharm El Sheikh",Stella Di Mare Beach Hotel & Spa,5,27.90484924,34.32726771,3293.0,8.7,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/81552240.webp?k=4cd45099e7308e4ad0d387e9953061cf9ad07453ca8d3ff64890018e3bac5643&o=,4894,Very High,Hotel,Hotel,5640,4501,4834,6069,6586,7286,5312,5566,6946,7015,8359,"EGP 4,501","EGP 5,312","EGP 4,834","EGP 5,566","EGP 6,069","EGP 6,946","EGP 6,586","EGP 7,015","EGP 7,286","EGP 8,359",0.775862069,0.25325025,0.866257877,0.641677475,140.3965039,149.5416755,140.1276596,149.2553191,1.0,0.666666667,1.0,0.9,144.6914894,hotel,117.2074468,1.0,0.85,0.8833,0.7598,9.05,hotel,0.8699999999999999,0.9,0.666666667,1.0,1.0,0.8483333334,0.8635000000599999,144.6914894,4.9814912996900444,0.545546310482372,0.65,1.0,0.25,0.7998879644382372,0.7459439822841186,0.1733416658007067,0.5675944607844919,0.4383987991840978,1,Premium,0.7547712809580864,0.793745379975165,0.4169320263720386,Business,0.0389740990170786,-0.4343820928379113,1.3414338933850565,0.150160740790249,0.0945674199036638,"طريق حلومي, خليج نعمه, خليج نعامة, شرم الشيخ, رأس أم سد, جنوب سيناء, 46911, مصر"
205,South Sinai - Sharm El Sheikh,"Sharks Bay, Sharm El Sheikh (Sharks Bay)",Savoy Sharm El Sheikh,5,27.96144779,34.39543678,2149.0,8.7,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa,https://cf.bstatic.com/xdata/images/hotel/square240/701460330.webp?k=a301547d9f50a9c9063a029c3ca4cbe40c4110221806d9ec9c9e0bb90f0c906f&o=,6156,Very High,Other,Resort,6929,5525,6290,7571,7682,9023,6412,7056,7777,9315,10015,"EGP 5,525","EGP 6,412","EGP 6,290","EGP 7,056","EGP 7,571","EGP 7,777","EGP 7,682","EGP 9,315","EGP 9,023","EGP 10,015",0.775862069,0.16524348,0.830597078,0.606360245,163.7603922,198.5717331,163.4468085,198.1914894,0.666666667,0.666666667,1.0,0.7333,180.8191489,resort,175.7234043,1.0,1.0,0.8833,0.5353,9.01,resort,0.8699999999999999,0.7333,0.666666667,1.0,1.0,0.8149933333999999,0.83349400006,180.8191489,5.203012505679566,0.5984713471725354,1.0,0.3,0.0,0.8285044681072535,0.5535862341186267,0.1601945025406271,0.4812499981531031,0.332092629925079,1,Premium,1.0,0.4430487156722781,0.3100275843635729,Premium,0.5569512843277218,-1.718550711653979,0.1640848925222698,0.7620959120836941,0.6595235982057079,"Savoy, شارع الشيخ زايد, النبق, خليج القرش, شرم الشيخ, جنوب سيناء, 46628, مصر"
206,South Sinai - Sharm El Sheikh,"Naama Bay, Sharm El Sheikh",Camel Dive Club & Hotel - Boutique Hotel,5,27.90948337,34.32517095,334.0,8.7,Booking,ac; pool; restaurant; shuttle; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/305435949.webp?k=4db55116ff0d13fcfa9327974210ed92c1cfdd08c9ca89629db1cd195b0b307e&o=,3555,High,Hotel,Hotel,4224,3035,3576,4088,4330,4676,3719,4307,4885,5622,5586,"EGP 3,035","EGP 3,719","EGP 3,576","EGP 4,307","EGP 4,088","EGP 4,885","EGP 4,330","EGP 5,622","EGP 4,676","EGP 5,586",0.775862069,0.025617355,0.904094493,0.582846761,92.30441271,119.8465146,92.12765957,119.6170213,0.666666667,0.666666667,0.25,0.5833,105.8723404,hotel,117.2074468,1.0,0.85,0.3958,0.3746,7.25,hotel,0.8699999999999999,0.5833,0.666666667,0.25,0.8415598349549974,0.7099933333999999,0.7231499835554998,105.8723404,4.6716350418010855,0.4715165861307197,0.65,1.0,0.25,0.516308992003072,0.779238496066536,0.1547959070186054,0.4457945299207595,0.4715397666016719,2,Business,0.5055007601714797,1.0,0.4062125761673248,Business,0.4944992398285203,0.5581107796192779,-0.3014381353489748,0.7243690279844764,0.6094341339064984,"Camel Bar, شارع جلالة الملك حمد بن عيسي ال خليفه, خليج نعمه, خليج نعامة, شرم الشيخ, رأس أم سد, جنوب سيناء, 46911, مصر"
207,South Sinai - Sharm El Sheikh,"Nabq Bay, Sharm El Sheikh (Nabq Bay)",JAZ Mirabel Resort,5,28.05736278,34.43784714,2258.0,8.6,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/140455844.webp?k=d12c2f2658726b153959992e4ee8a8835d6e53c248313b0280ef2c0e11b66017&o=,7686,Very High,Resort,Resort,8428,7068,7612,9332,9299,10476,7757,8449,9545,10419,10977,"EGP 7,068","EGP 7,757","EGP 7,612","EGP 8,449","EGP 9,332","EGP 9,545","EGP 9,299","EGP 10,419","EGP 10,476","EGP 10,977",0.75862069,0.173628741,0.787363305,0.590308759,198.2306544,222.1061607,197.8510638,221.6808511,1.0,0.666666667,1.0,0.9,209.7659574,resort,175.7234043,1.0,1.0,0.8833,0.7184,9.29,resort,0.86,0.9,0.666666667,1.0,1.0,0.8433333333999999,0.85900000006,209.7659574,5.350748311216036,0.6337678457336635,1.0,0.3,0.0,0.8787101179633663,0.5733550590466832,0.1605382929821977,0.4835078541139672,0.3283741797991558,1,Premium,1.0,0.4536215891449395,0.3074866604133476,Premium,0.5463784108550604,-1.9702333523116549,0.6550016614878205,0.7398343276094412,0.6431063692322508,"طريق السلام, النبق, خليج نبق, جنوب سيناء, 46921, مصر"
208,South Sinai - Sharm El Sheikh,"Naama Bay, Sharm El Sheikh",Xperience Kiroseiz Parkland,5,27.92231248,34.34174359,1686.0,8.6,Booking,ac; bar; gym; parking; pool; restaurant; shuttle; spa; wifi,https://cf.bstatic.com/xdata/images/hotel/square240/4414232.webp?k=e1aacd1e02e2e9d3f7b5ef0c262e023da831709920a494213731a0b3a6b913b1&o=,4917,Very High,Other,Resort,5569,4445,5003,5711,6362,7263,4995,5503,6670,6931,7574,"EGP 4,445","EGP 4,995","EGP 5,003","EGP 5,503","EGP 5,711","EGP 6,670","EGP 6,362","EGP 6,931","EGP 7,263","EGP 7,574",0.75862069,0.129625356,0.865607957,0.596668906,135.6214027,147.7510126,135.3617021,147.4680851,1.0,0.666666667,1.0,0.9,141.4148936,resort,175.7234043,1.0,1.0,0.8833,0.2321,8.56,resort,0.86,0.9,0.666666667,1.0,1.0,0.8433333333999999,0.85900000006,141.4148936,4.958744583396375,0.5401117481837172,1.0,0.3,0.0,0.8693445082083716,0.5686722541691859,0.17322932964449,0.5668566890803816,0.3762774915473901,1,Premium,1.0,0.4518421232914906,0.3483913422272975,Premium,0.5481578767085094,-1.6712285603149375,0.8693896971872301,0.6722384818345957,0.6101981792715525,"طريق السلام, فندق صني لاكس, خليج نعامة, شرم الشيخ, رأس أم سد, جنوب سيناء, 46911, مصر"
